pair_id,gsd_ref_m,displacement_m,displacement_px,direction_deg,contradicted,verdict,verified,weak,no_evidence
site_ohrc_m1363141432re_w06_t,1.245,5.0,4.016,248.6,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,10.0,8.032,24.3,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,10.0,8.032,254.8,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,10.0,8.032,100.0,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,10.0,8.032,177.7,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,10.0,8.032,140.9,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,10.0,8.032,214.7,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,10.0,8.032,144.3,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,10.0,8.032,350.5,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,20.0,16.064,321.7,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,20.0,16.064,241.8,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,20.0,16.064,141.6,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,20.0,16.064,250.7,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,20.0,16.064,218.6,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,20.0,16.064,94.3,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,20.0,16.064,273.0,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,20.0,16.064,76.7,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,50.0,40.161,347.7,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,50.0,40.161,59.0,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,50.0,40.161,295.3,True,contradicted,0,56,8
site_ohrc_m1363141432re_w06_t,1.245,50.0,40.161,184.0,True,contradicted,0,56,8
site_ohrc_m1363141432re_w06_t,1.245,50.0,40.161,87.8,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,50.0,40.161,184.9,True,contradicted,0,56,8
site_ohrc_m1363141432re_w06_t,1.245,50.0,40.161,108.9,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,50.0,40.161,336.3,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,100.0,80.321,333.2,True,contradicted,0,49,15
site_ohrc_m1363141432re_w06_t,1.245,100.0,80.321,30.5,True,contradicted,0,56,8
site_ohrc_m1363141432re_w06_t,1.245,100.0,80.321,117.4,True,contradicted,0,49,15
site_ohrc_m1363141432re_w06_t,1.245,100.0,80.321,27.3,True,contradicted,0,56,8
site_ohrc_m1363141432re_w06_t,1.245,100.0,80.321,278.5,True,contradicted,0,56,8
site_ohrc_m1363141432re_w06_t,1.245,100.0,80.321,128.7,True,contradicted,0,49,15
site_ohrc_m1363141432re_w06_t,1.245,100.0,80.321,239.7,True,contradicted,0,49,15
site_ohrc_m1363141432re_w06_t,1.245,100.0,80.321,329.7,True,contradicted,0,49,15
site_ohrc_m1363141432re_w06_t,1.245,200.0,160.643,182.5,True,contradicted,0,40,24
site_ohrc_m1363141432re_w06_t,1.245,200.0,160.643,122.9,True,contradicted,0,42,22
site_ohrc_m1363141432re_w06_t,1.245,200.0,160.643,27.6,True,contradicted,0,42,22
site_ohrc_m1363141432re_w06_t,1.245,200.0,160.643,248.6,True,contradicted,0,42,22
site_ohrc_m1363141432re_w06_t,1.245,200.0,160.643,305.1,True,contradicted,0,42,22
site_ohrc_m1363141432re_w06_t,1.245,200.0,160.643,253.7,True,contradicted,0,35,29
site_ohrc_m1363141432re_w06_t,1.245,200.0,160.643,10.9,True,contradicted,0,48,16
site_ohrc_m1363141432re_w06_t,1.245,200.0,160.643,83.2,True,contradicted,0,48,16
